Student ID,student_name,gender,grade,school_name,reading_score,math_score
1539,Dustin Atkinson,M,10th,Huang High School,85,75
1540,Ralph Peters,M,11th,Huang High School,76,83
1541,Tyler Scott,M,11th,Huang High School,88,96
1542,Christopher Weaver,M,9th,Huang High School,90,87
1543,Carla Jefferson,F,9th,Huang High School,84,57
1544,Sharon Davies,F,9th,Huang High School,65,78
1545,Rodney Stephens,M,12th,Huang High School,75,82
1546,Courtney Rodriguez,F,10th,Huang High School,99,80
1547,Dawn Martinez,F,11th,Huang High School,67,66
1548,Alicia Hernandez,F,12th,Huang High School,81,94
1549,Matthew Weaver,M,10th,Huang High School,75,67
1550,Alexa Harper,F,11th,Huang High School,90,88
1551,Danielle Matthews,F,10th,Huang High School,82,92
1552,Taylor Orr,F,9th,Huang High School,70,69
1553,Courtney Davis,F,9th,Huang High School,97,97
1554,Anita Cross,F,11th,Huang High School,72,95
1555,Bryce Mercer,M,11th,Huang High School,65,80
1556,Andrea Haley,F,10th,Huang High School,83,61
1557,Kristina Armstrong,F,10th,Huang High School,89,89
1558,Carl Peters,M,11th,Huang High School,72,59
1559,Kathryn Brown,F,9th,Huang High School,72,91
1560,Tina Jones,F,9th,Huang High School,78,69
1561,Susan Evans,F,9th,Huang High School,91,81
1562,William Reyes,M,12th,Huang High School,74,67
1563,William Howard,M,10th,Huang High School,86,64
1564,Robert Martin MD,M,10th,Huang High School,70,85
1565,Kathryn Boyd,F,9th,Huang High School,98,98
1566,Michelle Hall,F,10th,Huang High School,82,92
1567,Bradley Miller,M,9th,Huang High School,87,65
1568,Donald Cole,M,11th,Huang High School,96,77
1569,Anthony Allen,M,12th,Huang High School,74,77
1570,Brett May,M,9th,Huang High School,72,71
1571,Ryan Sanchez,M,12th,Huang High School,74,93
1572,Angel Werner,F,10th,Huang High School,76,94
1573,Michael Small,M,10th,Huang High School,91,83
1574,Megan Conner,F,9th,Huang High School,72,93
1575,Daniel Russell,M,12th,Huang High School,83,59
1576,Jamie Watkins,F,11th,Huang High School,98,83
1577,Amber Wade,F,9th,Huang High School,79,71
1578,Laura Ford,F,11th,Huang High School,96,85
1579,James Wilson,M,10th,Huang High School,96,63
1580,Derrick Wright,M,10th,Huang High School,73,79
1581,Danielle Patel,F,12th,Huang High School,68,59
1582,Mrs. Marcia Jones PhD,F,12th,Huang High School,78,60
1583,Sharon Blackburn,F,9th,Huang High School,65,62
1584,April Morgan,F,11th,Huang High School,90,55
1585,Adrian Greene,M,12th,Huang High School,79,66
1586,Reginald Garcia IV,M,11th,Huang High School,67,93
1587,Robert Spencer,M,9th,Huang High School,68,93
1588,Michael Abbott,M,9th,Huang High School,67,84
1589,Scott Stewart,M,11th,Huang High School,94,99
1590,James Watts,M,11th,Huang High School,95,88
1591,Jill Lewis,F,9th,Huang High School,90,68
1592,Joshua Perry,M,10th,Huang High School,81,76
1593,Stacey Walker,F,12th,Huang High School,94,66
1594,Nancy Gray,F,12th,Huang High School,92,82
1595,Alfred Barnes,M,10th,Huang High School,77,89
1596,Tina Morales,F,9th,Huang High School,98,96
1597,Laura Bennett,F,10th,Huang High School,95,95
1598,John Day,M,9th,Huang High School,82,77
1599,Christina Jones,F,11th,Huang High School,67,99
1600,Matthew Williams,M,10th,Huang High School,84,85
1601,George Lewis,M,9th,Huang High School,87,71
1602,Bridget Holmes,F,12th,Huang High School,80,73
1603,Mary Wong,F,11th,Huang High School,86,97
1604,David Walker,M,10th,Huang High School,96,98
1605,Stephanie Miller,F,11th,Huang High School,65,94
1606,Jeremy Kirk,M,11th,Huang High School,70,72
1607,Bobby Williams,M,9th,Huang High School,65,71
1608,Douglas Warren,M,9th,Huang High School,92,60
1609,Kevin Noble,M,11th,Huang High School,74,90
1610,Daryl Hill,M,9th,Huang High School,83,56
1611,Sabrina Carey,F,9th,Huang High School,90,58
1612,Carl Dillon,M,11th,Huang High School,84,92
1613,Daniel Johnson,M,12th,Huang High School,63,85
1614,Brittany Simmons,F,12th,Huang High School,68,63
1615,Stephanie Harris,F,11th,Huang High School,98,69
1616,Angela Carroll,F,9th,Huang High School,72,95
1617,Diana Brown,F,10th,Huang High School,75,58
2320,Mr. Jose Morris,M,11th,Huang High School,74,73
2321,Dennis Dunn,M,11th,Huang High School,77,75
2322,Alexandria Hartman,F,9th,Huang High School,99,69
2323,Richard Blackwell,M,11th,Huang High School,68,56
2324,Phillip Walker,M,9th,Huang High School,94,62
2325,Dana Washington,F,10th,Huang High School,99,57
2326,Brittney May,F,12th,Huang High School,81,69
2327,Emily Molina,F,10th,Huang High School,80,74
2328,Shawn Santos,M,12th,Huang High School,82,72
2329,Ryan Carpenter,M,12th,Huang High School,99,81
2330,Daniel Jackson,M,9th,Huang High School,65,79
2331,Terry Pope,F,11th,Huang High School,93,63
2332,Thomas Smith,M,9th,Huang High School,80,93
2333,Jerry Brown,M,10th,Huang High School,64,93
2334,Chad Dawson,M,10th,Huang High School,82,77
2335,Amber Yates,F,11th,Huang High School,64,96
2336,Robert Williams,M,12th,Huang High School,87,94
2337,Charles Washington,M,10th,Huang High School,75,66
2338,Rebecca Davis,F,10th,Huang High School,71,97
2339,Stacey Henderson,F,10th,Huang High School,85,81
2340,Elizabeth Stuart,F,10th,Huang High School,74,91
2341,Bryan Hansen,M,12th,Huang High School,68,86
2342,Keith Stokes,M,10th,Huang High School,83,57
2343,Melissa Ross,F,9th,Huang High School,81,71
2344,Jason Flores,M,12th,Huang High School,73,97
2345,Jennifer Rogers,F,9th,Huang High School,84,61
2346,Amber Kramer,F,9th,Huang High School,77,94
2347,Veronica Lester,F,11th,Huang High School,91,65
2348,Joseph Fleming,M,10th,Huang High School,67,74
2349,Joseph Reynolds,M,10th,Huang High School,79,89
2350,Jose Alvarez,M,11th,Huang High School,82,58
2351,Tony Chan,M,10th,Huang High School,82,66
2352,Scott Rivers III,M,12th,Huang High School,74,60
2353,Tammy Hayes,F,12th,Huang High School,98,83
2354,Danny Sanford,M,10th,Huang High School,97,92
2355,Melissa Rodriguez MD,F,12th,Huang High School,64,95
2356,Scott Hunter,M,11th,Huang High School,84,75
2357,Devin Love,M,9th,Huang High School,63,96
2358,Ronald Ayala,M,9th,Huang High School,63,84
2359,Bethany Mcdonald,F,11th,Huang High School,98,81
2360,Amanda Norman,F,9th,Huang High School,64,90
2361,Kathryn David,F,11th,Huang High School,67,95
2362,Brian Daniels,M,12th,Huang High School,75,76
2363,Lindsey Bennett,F,10th,Huang High School,91,90
2364,Christine Bass,F,11th,Huang High School,92,97
2365,Ashley Young,F,11th,Huang High School,82,74
2366,Louis Little,M,12th,Huang High School,85,81
2367,Michael Casey,M,11th,Huang High School,64,87
2368,Amy Davis,F,9th,Huang High School,89,65
2369,Tracey Anderson,F,10th,Huang High School,93,70
2370,Mary Boyd,F,12th,Huang High School,82,58
2371,Linda Gross,F,11th,Huang High School,78,93
2372,James Wilson,M,12th,Huang High School,73,72
2373,Ryan Vaughn,M,12th,Huang High School,97,93
2374,Emily Sullivan,F,12th,Huang High School,65,93
2375,Scott Simpson,M,9th,Huang High School,67,72
2376,Wesley Klein,M,12th,Huang High School,69,61
2377,Robin Jackson,F,9th,Huang High School,80,60
2378,Mark Mayer,M,11th,Huang High School,99,65
2379,Kevin Rogers,M,10th,Huang High School,90,73
2380,Kenneth Woodard,M,9th,Huang High School,93,71
2381,Jennifer Colon,F,11th,Huang High School,77,61
2382,Yolanda Jordan,F,11th,Huang High School,63,60
2383,Adam Gonzales,M,11th,Huang High School,79,66
2384,Kathy Marshall,F,10th,Huang High School,81,72
2385,Cynthia Molina,F,11th,Huang High School,88,70
2386,Nathan Allen,M,9th,Huang High School,88,82
2387,Melissa Carlson,F,10th,Huang High School,96,64
2388,Rachel Long,F,9th,Huang High School,83,75
2389,Brian Hernandez,M,11th,Huang High School,96,67
2390,Lucas Hernandez,M,10th,Huang High School,68,70
2391,Tyler Brennan,M,12th,Huang High School,69,68
2392,Jacqueline Lopez,F,9th,Huang High School,67,66
2393,Rebecca Castillo,F,9th,Huang High School,94,63
2394,Christina Parrish,F,9th,Huang High School,92,62
2395,Daryl Macias,M,12th,Huang High School,90,85
2396,Emma Owen,F,12th,Huang High School,72,75
2397,Robert Byrd,M,12th,Huang High School,71,83
2398,Michael Foley,M,12th,Huang High School,68,67
2399,Anthony Bailey,M,10th,Huang High School,68,74
2400,Rebecca Jones,F,9th,Huang High School,98,65
2401,Rebecca Schroeder,F,9th,Huang High School,91,90
2402,Geoffrey Ortiz MD,M,9th,Huang High School,82,92
2403,Katrina Jackson,F,10th,Huang High School,70,57
2404,Steven Solomon,M,9th,Huang High School,63,97
2405,Barbara Ramos,F,9th,Huang High School,71,91
2406,David Armstrong,M,9th,Huang High School,78,95
2407,Brandon Tucker,M,9th,Huang High School,75,70
2408,Valerie Garcia,F,12th,Huang High School,93,96
2409,Rachael Lopez,F,9th,Huang High School,72,71
2410,Julia Schmidt,F,9th,Huang High School,74,58
2411,Barbara Brown,F,9th,Huang High School,93,87
2412,Bryce Nguyen,M,10th,Huang High School,75,82
2413,Roger Olsen,M,9th,Huang High School,87,85
2414,Mark Harmon,M,12th,Huang High School,65,99
2415,Evan Livingston,M,11th,Huang High School,76,59
2416,Vickie Keller,F,12th,Huang High School,73,88
2417,Isabella Perry,F,11th,Huang High School,67,69
2418,Anita Johnson,F,9th,Huang High School,78,88
2419,Karen Brown,F,12th,Huang High School,87,93
2420,Kimberly Davidson,F,12th,Huang High School,74,96
2421,Joel Watkins,M,10th,Huang High School,75,72
2422,Jon George,M,11th,Huang High School,96,81
2423,William Jackson,M,9th,Huang High School,71,92
2424,Juan Cole,M,11th,Huang High School,98,75
2425,Mark Aguirre,M,9th,Huang High School,85,65
2426,Javier Smith,M,11th,Huang High School,83,80
2427,James Martinez,M,10th,Huang High School,92,95
2428,John Miller,M,12th,Huang High School,88,79
2429,Christopher Potter,M,11th,Huang High School,64,79
2430,Jeffrey Brown,M,11th,Huang High School,68,59
2431,Regina Reed,F,11th,Huang High School,85,95
2432,Tonya Stout,F,10th,Huang High School,84,72
2433,Samuel Thomas,M,11th,Huang High School,83,66
2434,Julie Roberts,F,9th,Huang High School,70,71
2435,Christina Clark,F,9th,Huang High School,90,64
2436,Robert Combs,M,10th,Huang High School,80,96
2437,Alexis Jimenez,F,10th,Huang High School,71,76
2438,Luis Palmer,M,10th,Huang High School,98,94
2439,Stephanie Clark,F,10th,Huang High School,97,77
2440,Amy Smith,F,9th,Huang High School,68,99
2441,Seth Baldwin,M,9th,Huang High School,80,92
2442,Jessica Gray,F,9th,Huang High School,96,94
2443,Tim Lewis,M,12th,Huang High School,75,58
2444,Benjamin Hicks,M,10th,Huang High School,68,94
2445,Deborah Jordan,F,10th,Huang High School,81,62
2446,Anita Benitez,F,11th,Huang High School,81,86
2447,Jill Santiago,F,10th,Huang High School,82,94
2448,Rachael Vaughn,F,9th,Huang High School,78,76
2449,Matthew Stewart MD,M,12th,Huang High School,67,85
2450,Trevor Snyder,M,12th,Huang High School,77,66
2451,Sally Pitts,F,12th,Huang High School,85,80
2452,Gloria Joseph,F,12th,Huang High School,71,56
2453,Joshua Jones,M,9th,Huang High School,72,99
2454,Brooke Wells,F,10th,Huang High School,92,61
2455,Matthew Perez,M,12th,Huang High School,86,94
2456,Caitlyn Chavez,F,9th,Huang High School,64,77
2457,Pamela Valentine,F,9th,Huang High School,96,74
2458,Jeremiah Howard,M,10th,Huang High School,89,69
2459,Diana Atkinson,F,11th,Huang High School,84,78
2460,Stephen Zamora,M,9th,Huang High School,73,83
2461,James Burns,M,11th,Huang High School,98,74
2462,Calvin Orozco,M,12th,Huang High School,78,57
2463,Jeffrey Rice,M,9th,Huang High School,84,67
2464,Anthony Silva,M,10th,Huang High School,93,75
2465,Levi Watson,M,9th,Huang High School,95,81
2466,Amber Cruz,F,10th,Huang High School,97,59
2467,Suzanne Wilson,F,9th,Huang High School,66,83
2468,Karina Stout,F,9th,Huang High School,70,68
2469,Richard Morales,M,11th,Huang High School,97,98
2470,Michael Medina,M,11th,Huang High School,87,87
2471,Andrew Raymond,M,11th,Huang High School,96,60
2472,Andrew Morris,M,9th,Huang High School,81,82
2473,Daniel Johnson,M,12th,Huang High School,66,61
2474,William Woods,M,11th,Huang High School,81,73
2475,Laura Gross,F,10th,Huang High School,78,63
2476,Christine Mullen,F,12th,Huang High School,70,83
2477,Lucas Smith,M,11th,Huang High School,92,70
2478,Katherine Braun,F,12th,Huang High School,85,78
2479,Kaitlyn Barr,F,9th,Huang High School,99,77
2480,Michelle Roberts,F,10th,Huang High School,85,88
2481,Jeremiah Jensen,M,10th,Huang High School,80,81
2482,Jordan Reed,M,9th,Huang High School,93,65
2483,Dawn Herrera,F,9th,Huang High School,69,73
2484,David Mitchell,M,12th,Huang High School,79,99
2485,Trevor Mendoza,M,9th,Huang High School,86,59
2486,Angel Stewart,F,11th,Huang High School,95,58
2487,Daniel Smith,M,10th,Huang High School,66,71
2488,Paige Miller,F,9th,Huang High School,84,57
2489,Carlos Bradley,M,10th,Huang High School,92,90
2490,Caroline Vincent,F,10th,Huang High School,89,65
2491,Molly Williams,F,10th,Huang High School,84,82
2492,Jorge Davis,M,10th,Huang High School,95,58
2493,William Garcia,M,9th,Huang High School,72,61
2494,James Estrada,M,10th,Huang High School,92,94
2495,Sarah Waller,F,10th,Huang High School,95,64
2496,Allen Chen,M,10th,Huang High School,86,66
2497,Robert Fisher,M,12th,Huang High School,73,66
2498,Emily Fernandez,F,9th,Huang High School,99,83
2499,Adam Tate,M,11th,Huang High School,98,57
2500,Jose Potts,M,9th,Huang High School,88,55
2501,Teresa Gonzalez,F,12th,Huang High School,91,69
2502,Frank Davis,M,12th,Huang High School,88,87
2503,Catherine Johnson,F,12th,Huang High School,93,81
2504,Jeremy Miller,M,10th,Huang High School,76,99
2505,Terri Torres,F,11th,Huang High School,80,80
2506,Thomas Ortiz,M,10th,Huang High School,84,73
2507,Jasmine Davis,F,10th,Huang High School,71,82
2508,Tonya Ortiz,F,11th,Huang High School,64,68
2509,Timothy Hartman,M,12th,Huang High School,80,69
2510,Kelly Obrien,F,10th,Huang High School,74,77
2511,Charles Taylor,M,10th,Huang High School,75,58
2512,Cheryl Adams,F,12th,Huang High School,96,71
2513,Samantha Bass,F,10th,Huang High School,96,92
2514,Susan Vaughan,F,10th,Huang High School,69,61
2515,Brandon Yates,M,10th,Huang High School,82,94
2516,Thomas Greene,M,10th,Huang High School,69,56
2517,Ernest Joseph,M,11th,Huang High School,90,63
2518,Briana Horton,F,9th,Huang High School,65,55
2519,Steven Humphrey,M,9th,Huang High School,75,91
2520,Austin Lewis,M,9th,Huang High School,85,76
2521,Edgar Hughes,M,12th,Huang High School,89,80
2522,Timothy Perez,M,11th,Huang High School,95,66
2523,Jill Brown,F,12th,Huang High School,97,80
2524,Ashley Hays,F,9th,Huang High School,87,99
2525,Scott Davis,M,11th,Huang High School,82,71
2526,Elizabeth Alvarado,F,10th,Huang High School,84,67
2527,Christopher Benjamin,M,11th,Huang High School,94,92
2528,Laurie Mendez,F,10th,Huang High School,64,68
2529,David Kelly,M,9th,Huang High School,92,59
2530,Kathleen Wright,F,11th,Huang High School,64,65
2531,Jennifer Walsh,F,10th,Huang High School,65,74
2532,George Fisher,M,11th,Huang High School,75,75
2533,Mark Church,M,9th,Huang High School,87,61
2534,Tanya Jones,F,9th,Huang High School,96,65
2535,Michael Sanchez,M,11th,Huang High School,99,79
2536,Kathleen Smith,F,9th,Huang High School,87,91
2537,Brittany Carr,F,11th,Huang High School,76,98
2538,Melanie Jackson,F,10th,Huang High School,68,88
2539,Kathryn Aguilar,F,11th,Huang High School,89,86
2540,Miguel Jenkins,M,9th,Huang High School,83,82
2541,Victor Morrison,M,9th,Huang High School,98,88
2542,Taylor Johnson,F,10th,Huang High School,91,95
2543,Brett Bryant,M,11th,Huang High School,66,83
2544,Charles Harper,M,12th,Huang High School,89,84
2545,Daniel Gutierrez,M,11th,Huang High School,65,57
2546,Brian Rogers,M,12th,Huang High School,90,83
2547,Joshua Cook,M,9th,Huang High School,91,68
2548,Vanessa Hurst,F,11th,Huang High School,78,82
2549,Jill Swanson,F,9th,Huang High School,81,91
2550,Maureen Wilson,F,9th,Huang High School,97,93
2551,Diane Powell,F,10th,Huang High School,66,72
2552,Amanda Thompson,F,12th,Huang High School,73,89
2553,Vincent Nguyen,M,11th,Huang High School,86,72
2554,Michael Thompson,M,10th,Huang High School,93,65
2555,Dennis Hernandez,M,12th,Huang High School,63,92
2556,Laurie Brandt,F,11th,Huang High School,90,93
2557,Charles Jacobs,M,9th,Huang High School,96,62
2558,Rachel Knox,F,11th,Huang High School,88,74
2559,Jordan Walker,F,9th,Huang High School,94,87
2560,Mary Martin,F,9th,Huang High School,81,56
2561,Joshua Patton,M,10th,Huang High School,71,62
2562,Pam Daniels,F,11th,Huang High School,95,81
2563,Peter Massey,M,11th,Huang High School,90,58
2564,Sarah Flowers,F,11th,Huang High School,94,63
2565,Patricia Carney,F,12th,Huang High School,66,96
2566,Kelly Perez,M,9th,Huang High School,98,60
2567,Michael Gutierrez,M,10th,Huang High School,84,59
2568,Garrett Ferguson,M,11th,Huang High School,70,60
2569,Cassandra Smith,F,10th,Huang High School,71,84
2570,Nicholas Franco,M,9th,Huang High School,72,65
2571,Kimberly Knapp,F,9th,Huang High School,96,85
2572,Wanda Davidson,F,11th,Huang High School,82,81
2573,Dennis Carter,M,11th,Huang High School,98,59
2574,Kim Roberts,F,12th,Huang High School,77,79
2575,Amy Davidson,F,9th,Huang High School,75,81
2576,Alexa Scott,F,12th,Huang High School,96,92
2577,Sean Gentry,M,9th,Huang High School,69,60
2578,Tiffany Contreras,F,9th,Huang High School,68,94
2579,Bonnie Wiggins,F,11th,Huang High School,95,93
2580,Dawn Gonzalez,F,11th,Huang High School,66,56
2581,Robert Lang,M,10th,Huang High School,90,97
2582,Devin Lucas,M,11th,Huang High School,68,55
2583,Kathryn Williams,F,10th,Huang High School,99,89
2584,Donna Cook,F,9th,Huang High School,64,77
2585,Candice Jordan,F,10th,Huang High School,92,75
2586,Sandra Thompson DDS,F,10th,Huang High School,94,62
2587,Kristen Mckinney,F,10th,Huang High School,70,64
2588,Gerald Porter,M,11th,Huang High School,65,79
2589,Judith Hall,F,10th,Huang High School,72,58
2590,Michelle Guerrero,F,11th,Huang High School,65,68
2591,Kathryn Rollins,F,10th,Huang High School,94,63
2592,Harold Contreras,M,12th,Huang High School,80,64
2593,Brian Vargas,M,12th,Huang High School,87,57
2594,Jorge Moody,M,12th,Huang High School,84,70
2595,Kimberly Church,F,10th,Huang High School,98,56
2596,Preston Whitney,M,10th,Huang High School,86,96
2597,Justin Cabrera,M,12th,Huang High School,70,87
2598,Timothy Johnson,M,12th,Huang High School,70,73
2599,Jacqueline Garcia,F,11th,Huang High School,74,68
2600,Amy Allen,F,12th,Huang High School,77,73
2601,Monica Miller,F,11th,Huang High School,78,68
2602,Brooke Barnett,F,11th,Huang High School,74,56
2603,Mark Myers Jr.,M,9th,Huang High School,82,68
2604,Steven Bautista,M,12th,Huang High School,81,98
2605,George Hahn,M,11th,Huang High School,96,81
2606,Pamela Gill,F,9th,Huang High School,64,88
2607,Frederick Garrett,M,11th,Huang High School,77,97
2608,Chelsea Estrada,F,11th,Huang High School,96,55
2609,Michael Brewer,M,9th,Huang High School,64,82
2610,Brian Robinson,M,10th,Huang High School,87,88
2611,Andrea Rose,F,10th,Huang High School,90,85
2612,Michelle Best,F,9th,Huang High School,74,86
